@attribute Time string
@attribute CameraID string
@attribute PlateText string
@attribute VehicleID string


@data
"2024-12-31 22:54:35", "99", "B;DDQOm4", '22'
"2024-12-31 22:54:36", "114", "B;D%gg%m", '29'
"2024-12-31 22:54:58", "95", "B;D&7s%%", '47'
"2024-12-31 22:54:58", "98", "B;rpss%", '32'
"2024-12-31 22:54:58", "53", "B;D%gg%m", '29'
"2024-12-31 22:55:03", "58", "B;D]m%m4", '124'
"2024-12-31 22:55:11", "149", "B;D3O%4s", '100'
"2024-12-31 22:55:13", "52", "B;]%Q**O", '104'
"2024-12-31 22:55:16", "91", "B;]OQOsO", '62'
"2024-12-31 22:55:23", "58", "B;Dzgg7%", '43'
"2024-12-31 22:55:23", "91", "B;D4%4mQ", '108'
"2024-12-31 22:55:28", "106", "B;Dxw77%", '36'
"2024-12-31 22:55:37", "15", "B;Q#;w4", '110'
"2024-12-31 22:55:37", "15", "B;Q#;w4", '110'
"2024-12-31 22:55:39", "91", "B;]OQOsO", '62'
"2024-12-31 22:55:41", "67", "B;%>Kss", '25'
"2024-12-31 22:55:44", "64", "B;D]gwgQ", '49'
"2024-12-31 22:55:55", "52", "B;]*O*OQ", '74'
"2024-12-31 22:56:00", "114", "B;D]gwgQ", '49'
"2024-12-31 22:56:09", "52", "B;DcQ7mQ", '35'
"2024-12-31 22:56:11", "9", "B;D3;7%%", '60'
"2024-12-31 22:56:13", "52", "B;]*O*OQ", '74'
"2024-12-31 22:56:20", "151", "B;D`7QQ4", '135'
"2024-12-31 22:56:21", "114", "B;]s7gOs", '5'
"2024-12-31 22:56:29", "96", "B;Dxw77%", '36'
"2024-12-31 22:56:32", "95", "B;D#7s%%", '47'
"2024-12-31 22:56:33", "52", "B;DcQ7mQ", '35'
"2024-12-31 22:56:37", "130", "B;r**4O7", '117'
"2024-12-31 22:56:37", "30", "B;]*O*OQ", '74'
"2024-12-31 22:56:50", "39", "B;7Q;#g", '148'
"2024-12-31 22:56:51", "62", "_;OQ7mmQ", '6'
"2024-12-31 22:56:52", "15", "", '5'
"2024-12-31 22:56:53", "30", "B;DcQ7mQ", '35'
"2024-12-31 22:57:01", "88", "B;D74%gs", '68'
"2024-12-31 22:57:04", "39", "Bs7QQAg", '148'
"2024-12-31 22:57:12", "12", "B;DrQQs4", '23'
"2024-12-31 22:57:14", "91", "B;D4%4mQ", '108'
"2024-12-31 22:57:18", "58", "B;DKm4ss", '70'
"2024-12-31 22:57:24", "67", "B;%mKss", '25'
"2024-12-31 22:57:27", "66", "B`mrDQgQ", '167'
"2024-12-31 22:57:29", "64", "B;D]gwgQ", '49'
"2024-12-31 22:57:33", "0", "B;QDmz4", '3'
"2024-12-31 22:57:41", "99", "B;D`*QQQ", '121'
"2024-12-31 22:57:42", "150", "B;DG7gQO", '71'
"2024-12-31 22:57:43", "150", "B;DG7gQO", '71'
"2024-12-31 22:57:49", "150", "B;DG7gQO", '71'
"2024-12-31 22:57:50", "68", "B;D#7s%%", '47'
"2024-12-31 22:57:51", "150", "B;DG7gQO", '71'
"2024-12-31 22:57:56", "34", "B;Dxw77%", '36'
"2024-12-31 22:57:59", "99", "B;D`*QQQ", '121'
"2024-12-31 22:58:01", "30", "B;DcQ7mQ", '35'
"2024-12-31 22:58:08", "64", "B;g@77:", '4'
"2024-12-31 22:58:10", "0", "B;QDmz4", '3'
"2024-12-31 22:58:16", "75", "B;DG7gQO", '71'
"2024-12-31 22:58:29", "138", "B;DDQOm4", '22'
"2024-12-31 22:58:30", "68", "B;D`*QQQ", '121'
"2024-12-31 22:58:35", "77", "B;D%s4Qm", '68'
"2024-12-31 22:58:39", "29", "B;D7ws47", '107'
"2024-12-31 22:58:51", "76", "B;D4O44m", '78'
"2024-12-31 22:58:54", "76", "B;D4O44m", '78'
"2024-12-31 22:58:54", "37", "B;D]Qg%Q", '167'
"2024-12-31 22:59:01", "44", "B;]s7gOs", '5'
"2024-12-31 22:59:04", "15", "B;Q#;w4", '110'
"2024-12-31 22:59:05", "6", "B;7QQg#", '148'
"2024-12-31 22:59:06", "76", "B;D4O44m", '78'
"2024-12-31 22:59:13", "64", "B;g@77:", '4'
"2024-12-31 22:59:22", "54", "B;DiQgm*", '94'
"2024-12-31 22:59:24", "58", "B;DKm4ss", '70'
"2024-12-31 22:59:26", "54", "B;DiQgm*", '94'
"2024-12-31 22:59:31", "75", "B;DG7gQO", '71'
"2024-12-31 22:59:38", "75", "B;DG7gQO", '71'
"2024-12-31 22:59:48", "15", "B;D]Qg%Q", '167'
"2024-12-31 22:59:59", "75", "B;D4O44m", '78'
"2024-12-31 23:00:00", "111", "B;r**4O7", '117'
"2024-12-31 23:00:08", "144", "B;DEgQ44", '17'
"2024-12-31 23:00:11", "86", "B;DG44%4", '31'
"2024-12-31 23:00:35", "76", "B;D4O44m", '78'
"2024-12-31 23:00:41", "144", "B;DEgQ44", '17'
"2024-12-31 23:00:42", "56", "B;DrQQs4", '23'
"2024-12-31 23:00:43", "104", "B;D`*QQQ", '121'
"2024-12-31 23:00:46", "15", "B;Qm;w4", '110'
"2024-12-31 23:00:49", "58", "B;7Qmg", '148'
"2024-12-31 23:01:05", "54", "B;DwmQmm", '18'
"2024-12-31 23:01:09", "54", "B;DwmQmm", '18'
"2024-12-31 23:01:13", "75", "B;D4O44m", '78'
"2024-12-31 23:01:13", "75", "B;D4O44m", '78'
"2024-12-31 23:01:16", "130", "B;r**4O7", '117'
"2024-12-31 23:01:28", "75", "B;D4O44D", '78'
"2024-12-31 23:01:28", "10", "B;D4O44m", '78'
"2024-12-31 23:01:40", "104", "B;Dzgg7%", '43'
"2024-12-31 23:01:48", "86", "B;;sz%s", '147'
"2024-12-31 23:01:50", "3", "M;D]4Qg%", '93'
"2024-12-31 23:01:52", "147", "B;D>%*m4", '72'
"2024-12-31 23:01:54", "15", "B;Dr7s%%", '47'
"2024-12-31 23:01:56", "15", "B;D]Qg%Q", '167'
"2024-12-31 23:01:57", "104", "B;rpss%", '32'
"2024-12-31 23:01:58", "53", "B;DKm4ss", '70'
"2024-12-31 23:02:03", "77", "B;DngQws", '45'
"2024-12-31 23:02:07", "54", "B;DLm77Q", '79'
"2024-12-31 23:02:12", "76", "B;D%s%7s", '68'
"2024-12-31 23:02:15", "76", "B;D%s%7s", '68'
"2024-12-31 23:02:18", "150", "B;D%s4Qm", '68'
"2024-12-31 23:02:18", "150", "B;D%s4Qm", '68'
"2024-12-31 23:02:20", "91", "B;g@77:", '4'
"2024-12-31 23:02:25", "76", "B;D%s%7s", '68'
"2024-12-31 23:02:26", "58", "B;Q#;w4", '110'
"2024-12-31 23:02:30", "66", "B;D47gOs", '5'
"2024-12-31 23:02:38", "91", "B;g@77:", '4'
"2024-12-31 23:02:42", "91", "B;]OQOsO", '62'
"2024-12-31 23:02:45", "0", "B;DEO7s4", '101'
"2024-12-31 23:02:50", "148", "B;D%s%7s", '68'
"2024-12-31 23:02:50", "53", "B;7Q;#g", '148'
"2024-12-31 23:03:03", "102", "B;D%s%7s", '68'
"2024-12-31 23:03:07", "149", "B;DI%Om%", '129'
"2024-12-31 23:03:10", "58", "B;D]Qg%Q", '167'
"2024-12-31 23:03:14", "143", "B;DLQ47O", '160'
"2024-12-31 23:03:15", "112", "B;Q#;w4", '110'
"2024-12-31 23:03:24", "0", "B;DK4O*4", '66'
"2024-12-31 23:03:27", "10", "B;D%s%7s", '68'
"2024-12-31 23:03:33", "102", "B;DmO7s4", '101'
"2024-12-31 23:03:34", "10", "B;D%s%7s", '68'
"2024-12-31 23:03:36", "58", "B;D`*QQQ", '121'
"2024-12-31 23:03:46", "66", "B;7QQg#", '148'
"2024-12-31 23:04:11", "54", "B;D`*4s%", '144'
"2024-12-31 23:04:12", "54", "B;D`*4s%", '144'
"2024-12-31 23:04:14", "91", "B;%>Kss", '25'
"2024-12-31 23:04:14", "74", "B;:*4s:", '2'
"2024-12-31 23:04:15", "92", "B;DEO7s4", '101'
"2024-12-31 23:04:15", "10", "B;D%s%7s", '68'
"2024-12-31 23:04:26", "114", "B;D%gg%m", '29'
"2024-12-31 23:04:29", "58", "B;D%gg%m", '29'
"2024-12-31 23:04:34", "10", "B;D4O44m", '78'
"2024-12-31 23:04:34", "10", "B;D4O44m", '78'
"2024-12-31 23:04:44", "104", "B;D]Qg%Q", '167'
"2024-12-31 23:04:50", "10", "B;D4O44m", '78'
"2024-12-31 23:04:56", "37", "B;rpss%", '32'
"2024-12-31 23:05:01", "53", "B;r]%7m4", '8'
"2024-12-31 23:05:02", "152", "B;:*4s:", '2'
"2024-12-31 23:05:06", "75", "B;D%s4Qm", '68'
"2024-12-31 23:05:07", "11", "B;DngQws", '45'
"2024-12-31 23:05:09", "40", "B;Dzgg7%", '43'
"2024-12-31 23:05:11", "66", "B;D#7s%%", '47'
"2024-12-31 23:05:12", "92", "B;DEO7s4", '101'
"2024-12-31 23:05:13", "75", "B;D%s4Qm", '68'
"2024-12-31 23:05:16", "10", "B;DngQws", '45'
"2024-12-31 23:05:16", "75", "B;D%s4Qm", '68'
"2024-12-31 23:05:24", "75", "B;D%s4Qm", '68'
"2024-12-31 23:05:36", "64", "B;]OQOsO", '62'
"2024-12-31 23:05:38", "12", "B;D74%gs", '68'
"2024-12-31 23:05:43", "66", "#;Dx7s%%", '47'
"2024-12-31 23:05:59", "20", "B;D3O%4s", '100'
"2024-12-31 23:06:01", "57", "B;Dzgg7%", '43'
"2024-12-31 23:06:08", "104", "B;D]Qg%Q", '167'
"2024-12-31 23:06:11", "71", "B;D]4QQ%", '93'
"2024-12-31 23:06:17", "64", "B;]OQOsO", '62'
"2024-12-31 23:06:19", "71", "B;D]4QQ%", '93'
"2024-12-31 23:06:25", "148", "B;D4O44m", '78'
"2024-12-31 23:06:27", "18", "B;DLQgs%", '154'
"2024-12-31 23:06:44", "102", "B;D%s%7s", '68'
"2024-12-31 23:06:45", "56", "B;r**4O7", '117'
"2024-12-31 23:06:47", "75", "B;D%s4Q", '68'
"2024-12-31 23:06:53", "33", "B;Dzgg7%", '43'
"2024-12-31 23:06:55", "91", "B;%>Kss", '25'
"2024-12-31 23:07:10", "37", "B;Q#;w4", '110'
"2024-12-31 23:07:13", "134", "B;]OQOsO", '62'
"2024-12-31 23:07:19", "76", "B;D%s4Qm", '68'
"2024-12-31 23:07:20", "76", "B;D%s4Qm", '68'
"2024-12-31 23:07:21", "76", "B;D%s4QD", '68'
"2024-12-31 23:07:23", "70", "B;:*4sm", '2'
"2024-12-31 23:07:23", "114", "B;D`gg7%", '43'
"2024-12-31 23:07:24", "76", "B;m%sgQm", '68'
"2024-12-31 23:07:24", "76", ";D%s4Q", '68'
"2024-12-31 23:07:24", "76", "B;D%s4Qm", '68'
"2024-12-31 23:07:26", "0", "B;QDmz4", '3'
"2024-12-31 23:07:27", "56", "B;DrmQgQ", '167'
"2024-12-31 23:07:32", "78", "B;DEO7s4", '101'
"2024-12-31 23:07:37", "58", "B;D7ws47", '107'
"2024-12-31 23:07:43", "11", "B;D%s%7s", '68'
"2024-12-31 23:07:44", "64", "B;]gwmgg", '73'
"2024-12-31 23:07:46", "10", "B;DngQws", '45'
"2024-12-31 23:07:48", "150", "B;:*4s:", '2'
"2024-12-31 23:07:49", "10", "B;DngQws", '45'
"2024-12-31 23:07:53", "10", "B;DnQQws", '45'
"2024-12-31 23:07:53", "10", "B;DrQQws", '45'
"2024-12-31 23:07:54", "10", "B;DngQws", '45'
"2024-12-31 23:07:55", "10", "B;DngQws", '45'
"2024-12-31 23:07:58", "58", "B;7Q;#g", '148'
"2024-12-31 23:08:02", "74", "B;D>g*OO", '89'
"2024-12-31 23:08:04", "102", "B;D@gO*%", '113'
"2024-12-31 23:08:06", "15", "B;7Q;#g", '148'
"2024-12-31 23:08:14", "58", "B;7I*g", '148'
"2024-12-31 23:08:21", "53", "B;D7ws47", '107'
"2024-12-31 23:08:21", "70", "B;D]4QQ%", '93'
"2024-12-31 23:08:22", "76", "B;D4O44m", '78'
"2024-12-31 23:08:23", "31", "B;D3Q7%%", '60'
"2024-12-31 23:08:27", "43", "B;Dws*OO", '114'
"2024-12-31 23:08:34", "0", "B;D@gO*%", '113'
"2024-12-31 23:08:35", "112", "B;DcQ7mQ", '35'
"2024-12-31 23:08:38", "16", "B;D>g*OO", '89'
"2024-12-31 23:08:40", "53", "B;DiQgm*", '94'
"2024-12-31 23:08:42", "77", "B;D>g*OO", '89'
"2024-12-31 23:08:43", "70", "B;D]4QQ%", '93'
"2024-12-31 23:08:47", "92", "B;DmO*%", '113'
"2024-12-31 23:08:49", "64", "B;]4wmgg", '73'
"2024-12-31 23:08:49", "78", "B;DngQws", '45'
"2024-12-31 23:08:49", "92", "B;D@:O*%", '113'
"2024-12-31 23:08:52", "77", "B;D>g*OO", '89'
"2024-12-31 23:08:54", "78", "B;DngQws", '45'
"2024-12-31 23:08:57", "95", "B;D]Qg%Q", '167'
"2024-12-31 23:09:00", "147", "B;D3O%4s", '100'
"2024-12-31 23:09:00", "92", "B;D%s%7s", '68'
"2024-12-31 23:09:01", "14", "B;DI%Om%", '129'
"2024-12-31 23:09:03", "7", "B;D@gO*%", '113'
"2024-12-31 23:09:05", "64", "B;]gwmgg", '73'
"2024-12-31 23:09:06", "147", "B;D3O44s", '100'
"2024-12-31 23:09:10", "16", "B;D>g*OO", '89'
"2024-12-31 23:09:11", "74", "B;D>%*m4", '72'
"2024-12-31 23:09:12", "78", "B;DEO7s4", '101'
"2024-12-31 23:09:12", "73", "B;DngQws", '45'
"2024-12-31 23:09:13", "78", "B;DEO7s4", '101'
"2024-12-31 23:09:15", "114", "B;rpss%", '32'
"2024-12-31 23:09:18", "11", "B;Dn4Qws", '45'
"2024-12-31 23:09:26", "15", "B;D`*QQQ", '121'
"2024-12-31 23:09:30", "7", "B;D@gO*%", '113'
"2024-12-31 23:09:33", "150", "B;:*4s:", '2'
"2024-12-31 23:09:36", "55", "B;DK4O*4", '66'
"2024-12-31 23:09:45", "150", "B;:*4s:", '2'
"2024-12-31 23:09:51", "95", "B;D]Qg%Q", '167'
"2024-12-31 23:09:53", "68", "B;D]Qg%Q", '167'
"2024-12-31 23:09:57", "9", "B;D0%4mO", '139'
"2024-12-31 23:09:58", "72", "B;DmO7g", '101'
"2024-12-31 23:10:06", "33", "B;Dzgg7%", '43'
"2024-12-31 23:10:06", "66", "B;]s7gOs", '5'
"2024-12-31 23:10:07", "11", "B;D%s%7s", '68'
"2024-12-31 23:10:10", "11", "B;D%s%7s", '68'
"2024-12-31 23:10:13", "92", "B;D@gO*%", '113'
"2024-12-31 23:10:13", "58", "B;D`*QQQ", '121'
"2024-12-31 23:10:20", "101", "B;DI7%Os", '86'
"2024-12-31 23:10:31", "3", "B;D74%gs", '68'
"2024-12-31 23:10:32", "33", "B;%>Kss", '25'
"2024-12-31 23:10:42", "114", "B;DrQQs4", '23'
"2024-12-31 23:10:45", "1", "B;DLQ47O", '160'
"2024-12-31 23:10:45", "58", "o7Q;#g", '148'
"2024-12-31 23:10:46", "33", "B;%>Kss", '25'
"2024-12-31 23:10:59", "150", "B;:*4s:", '2'
"2024-12-31 23:11:01", "150", "B;D]4QQ%", '93'
"2024-12-31 23:11:03", "150", "B;:*4s:", '2'
"2024-12-31 23:11:10", "62", "B;%>Kss", '25'
"2024-12-31 23:11:11", "78", "B;D%s%7s", '68'
"2024-12-31 23:11:11", "150", "B;D]4QQ%", '93'
"2024-12-31 23:11:17", "78", "B;D%s%7s", '68'
"2024-12-31 23:11:18", "78", "B;D%s%7s", '68'
"2024-12-31 23:11:22", "78", "B;D%s%7s", '68'
"2024-12-31 23:11:23", "78", "B;D%s%7s", '68'
"2024-12-31 23:11:24", "78", "B;D%s%7s", '68'
"2024-12-31 23:11:28", "78", "B;D%s%7s", '68'
"2024-12-31 23:11:47", "37", "B;DKm4ss", '70'
"2024-12-31 23:11:50", "151", "B;]77ww4", '151'
"2024-12-31 23:11:54", "72", "B;:*4s:", '2'
"2024-12-31 23:12:02", "56", "B;D3m*gQ", '0'
"2024-12-31 23:12:08", "149", "B;DngQws", '45'
"2024-12-31 23:12:12", "104", "B;*%@7%", '109'
"2024-12-31 23:12:18", "15", "B;Dzgg7%", '43'
"2024-12-31 23:12:43", "147", "B;D%s4Qm", '68'
"2024-12-31 23:12:48", "20", "B;D>g*OO", '89'
"2024-12-31 23:12:51", "79", "B;D%s4Qm", '68'
"2024-12-31 23:12:54", "15", "", '8'
"2024-12-31 23:12:55", "57", "B;Dzgg7%", '43'
"2024-12-31 23:12:58", "15", "B;r]%7m4", '8'
"2024-12-31 23:13:01", "147", "B;D%s4Qm", '68'
"2024-12-31 23:13:14", "150", "B;D%s%7s", '68'
"2024-12-31 23:13:26", "150", "B;D%s%7s", '68'
"2024-12-31 23:13:28", "91", "B;]gwmgg", '73'
"2024-12-31 23:13:29", "102", "B;D@gO*%", '113'
"2024-12-31 23:13:32", "154", "B;D%s4Qm", '68'
"2024-12-31 23:13:35", "150", "B;D%s%7s", '68'
"2024-12-31 23:13:41", "53", "B;D`*4s%", '144'
"2024-12-31 23:13:43", "40", "B;Dzgg7%", '43'
"2024-12-31 23:13:46", "10", "B;:*4s:", '2'
"2024-12-31 23:13:49", "10", "B;:*4s:", '2'
"2024-12-31 23:13:50", "10", "B;:*4s:", '2'
"2024-12-31 23:13:54", "10", "B;:*4s:", '2'
"2024-12-31 23:13:56", "144", "B;DEgQ44", '17'
"2024-12-31 23:13:58", "10", "B;:*4s:", '2'
"2024-12-31 23:13:59", "58", "B;7Q;#g", '148'
"2024-12-31 23:14:00", "130", "B;DLQ47O", '160'
"2024-12-31 23:14:01", "112", "B;]77w44", '151'
"2024-12-31 23:14:02", "10", "B;:*4s:", '2'
"2024-12-31 23:14:06", "77", "B;Dxm*gQ", '0'
"2024-12-31 23:14:09", "10", "B;4*m4g", '2'
"2024-12-31 23:14:11", "10", "B;:*4sg", '2'
"2024-12-31 23:14:12", "138", "B;D]Qg%Q", '167'
"2024-12-31 23:14:26", "56", ",;Q#iw4", '110'
"2024-12-31 23:14:39", "9", "B;DEgQ44", '17'
"2024-12-31 23:14:46", "119", "B;DI%Om%", '129'
"2024-12-31 23:14:48", "58", "B:7QQO", '148'
"2024-12-31 23:14:48", "11", "B;DEO7s4", '101'
"2024-12-31 23:14:52", "11", "B;DEO7s4", '101'
"2024-12-31 23:14:55", "10", "B;D@gO*%", '113'
"2024-12-31 23:14:55", "75", "B;D%s4Qm", '68'
"2024-12-31 23:14:58", "54", "B;QK0Q4", '52'
"2024-12-31 23:15:00", "54", "B;QK0Q4", '52'
"2024-12-31 23:15:02", "11", "B;DEO7s4", '101'
"2024-12-31 23:15:07", "55", "M;g@77:", '4'
"2024-12-31 23:15:08", "104", "B;D`*QQQ", '121'
"2024-12-31 23:15:08", "55", "B;g@77:", '4'
"2024-12-31 23:15:11", "10", "B;D@gO*%", '113'
"2024-12-31 23:15:12", "53", "B;DwmQmm", '18'
"2024-12-31 23:15:12", "15", "B;D`*4s%", '144'
"2024-12-31 23:15:12", "40", "B;Dzgg7%", '43'
"2024-12-31 23:15:17", "11", "B;DOO7s4", '101'
"2024-12-31 23:15:18", "10", "B;D@gO*%", '113'
"2024-12-31 23:15:19", "91", "B;]gwmgg", '73'
"2024-12-31 23:15:23", "18", "B;DLQgs%", '154'
"2024-12-31 23:15:37", "1", "B;]77w44", '151'
"2024-12-31 23:15:42", "149", "B;D>g*OO", '89'
"2024-12-31 23:15:51", "58", "B;r]%7m4", '8'
"2024-12-31 23:16:02", "20", "B;D%s%7s", '68'
"2024-12-31 23:16:09", "135", "B;D4O44m", '78'
"2024-12-31 23:16:09", "148", "B;D@gO*%", '113'
"2024-12-31 23:16:16", "15", "B;Dzgg7%", '43'
"2024-12-31 23:16:24", "55", "B;g@77:", '4'
"2024-12-31 23:16:28", "135", "B;D4O44m", '78'
"2024-12-31 23:16:29", "150", "B;DEO7s4", '101'
"2024-12-31 23:16:40", "150", "B;DEO7s4", '101'
"2024-12-31 23:16:42", "15", "B;r]%7m4", '8'
"2024-12-31 23:16:43", "15", "B;r]%7m4", '8'
"2024-12-31 23:16:59", "56", "B;rpss%", '32'
"2024-12-31 23:17:02", "150", "B;Dxm*gQ", '0'
"2024-12-31 23:17:18", "72", "B;D@gO*%", '113'
"2024-12-31 23:17:23", "130", "B;]77w44", '151'
"2024-12-31 23:17:24", "53", "B;D%gg%m", '29'
"2024-12-31 23:17:25", "12", "B;7QQg#", '148'
"2024-12-31 23:17:28", "88", "B;%>Kss", '25'
"2024-12-31 23:17:30", "150", "B;D%s4Qm", '68'
"2024-12-31 23:17:43", "88", "B;%m7ss", '25'
"2024-12-31 23:17:49", "72", "B;DmgO*%", '113'
"2024-12-31 23:18:00", "75", "B;DG7gQO", '71'
"2024-12-31 23:18:00", "150", "B;D%s4Qm", '68'
"2024-12-31 23:18:05", "15", "B;Dzgg7%", '43'
"2024-12-31 23:18:07", "14", "B;D4O44m", '78'
"2024-12-31 23:18:12", "40", "]%7m4", '8'
"2024-12-31 23:18:13", "10", "B;QDmz4", '3'
"2024-12-31 23:18:13", "12", "B;DrQQs4", '23'
"2024-12-31 23:18:17", "67", "B;]gwmgg", '73'
"2024-12-31 23:18:18", "72", "B;D@gO*%", '113'
"2024-12-31 23:18:23", "72", "B;D@gO*%", '113'
"2024-12-31 23:18:24", "150", "B;Dxm*gQ", '0'
"2024-12-31 23:18:24", "19", "B;DDQOm4", '22'
"2024-12-31 23:18:29", "150", "B;Dxm*gQ", '0'
"2024-12-31 23:18:32", "139", "B;O%KIs", '77'
"2024-12-31 23:18:33", "58", "B;4g4s", '144'
"2024-12-31 23:18:37", "104", "B;D`*QQQ", '121'
"2024-12-31 23:18:38", "73", "B;D%s4Qm", '68'
"2024-12-31 23:18:39", "17", "B;D]Qg%Q", '167'
"2024-12-31 23:18:53", "73", "B;D%s4Qm", '68'
"2024-12-31 23:19:04", "10", "B;QDmz4", '3'
"2024-12-31 23:19:04", "77", "B;Dxm*gQ", '0'
"2024-12-31 23:19:06", "71", "B;D%s%7s", '68'
"2024-12-31 23:19:12", "15", "B;m*gsO", '43'
"2024-12-31 23:19:14", "37", "B;D`*QQQ", '121'
"2024-12-31 23:19:19", "10", "B;QDmz4", '3'
"2024-12-31 23:19:21", "15", "B;D`*4s%", '144'
"2024-12-31 23:19:22", "43", "B;D7*m*Q", '149'
"2024-12-31 23:19:27", "150", "B;D@gO*%", '113'
"2024-12-31 23:19:33", "43", "B;D7*m*Q", '149'
"2024-12-31 23:19:45", "150", "B;D@gO*%", '113'
"2024-12-31 23:19:46", "64", "B;]s7gOs", '5'
"2024-12-31 23:19:49", "8", "B;DLgmmQ", '59'
"2024-12-31 23:20:00", "148", "B;QDmz4", '3'
"2024-12-31 23:20:01", "149", "B;D>g*OO", '89'
"2024-12-31 23:20:01", "73", "B;D%s4Qm", '68'
"2024-12-31 23:20:01", "77", "B;D@;O*%", '113'
"2024-12-31 23:20:02", "19", "B;Q#;w4", '110'
"2024-12-31 23:20:03", "18", "B;]gwmgg", '73'
"2024-12-31 23:20:06", "148", "B;QDmz4", '3'
"2024-12-31 23:20:09", "64", "B;]s7gOs", '5'
"2024-12-31 23:20:10", "64", "B;]s7gOs", '5'
"2024-12-31 23:20:12", "149", "B;D>:*OO", '89'
"2024-12-31 23:20:15", "148", "B;QDmz4", '3'
"2024-12-31 23:20:18", "40", "B;Dzgg7%", '43'
"2024-12-31 23:20:23", "148", "B;QDmz4", '3'
"2024-12-31 23:20:28", "73", "B;D%s4Qm", '68'
"2024-12-31 23:20:42", "150", "B;DG7gQO", '71'
"2024-12-31 23:20:43", "150", "B;DG7gQO", '71'
"2024-12-31 23:20:45", "150", "B;DG7gQO", '71'
"2024-12-31 23:20:49", "150", "B;DG7gQO", '71'
"2024-12-31 23:20:53", "47", "B;D`*4s%", '144'
"2024-12-31 23:20:58", "76", "B;QDmz4", '3'
"2024-12-31 23:21:08", "57", "B;r]%7m4", '8'
"2024-12-31 23:21:12", "77", "B;Dxm*gQ", '0'
"2024-12-31 23:21:18", "1", "B;D`*4s%", '144'
"2024-12-31 23:21:23", "77", "B;DG7gQO", '71'
"2024-12-31 23:21:25", "16", "B;Dxm*gQ", '0'
"2024-12-31 23:21:30", "54", "B;DwmQmm", '18'
"2024-12-31 23:21:39", "73", "B;D%s4Qm", '68'
"2024-12-31 23:21:50", "48", "B;D3g47Q", '20'
"2024-12-31 23:21:54", "33", "B;r]%7m4", '8'
"2024-12-31 23:22:06", "91", "B;Q#;w4", '110'
"2024-12-31 23:22:12", "16", "B;Dxm*gQ", '0'
"2024-12-31 23:22:13", "74", "B;Dxm*gQ", '0'
"2024-12-31 23:22:16", "149", "B;QDmz4", '3'
"2024-12-31 23:22:17", "119", "B;%>Kss", '25'
"2024-12-31 23:22:21", "74", "B;Dxm*gQ", '0'
"2024-12-31 23:22:22", "67", "B;;sz%s", '147'
"2024-12-31 23:22:31", "100", "B;r]%7m4", '8'
"2024-12-31 23:22:36", "53", "B;DOs%sO", '136'
"2024-12-31 23:22:36", "67", "&g;*Os", '147'
"2024-12-31 23:22:40", "149", "B;QDmz4", '3'
"2024-12-31 23:22:42", "29", "B;DiQgm*", '94'
"2024-12-31 23:22:47", "112", "B;D`*4s%", '144'
"2024-12-31 23:22:55", "58", "B;DwmQmm", '18'
"2024-12-31 23:23:00", "56", "B;DDQOm4", '22'
"2024-12-31 23:23:01", "152", "B;Dxm*gQ", '0'
"2024-12-31 23:23:05", "73", "B;D%s4QD", '68'
"2024-12-31 23:23:08", "111", "B;DLgmmQ", '59'
"2024-12-31 23:23:11", "91", "B;]s7gOs", '5'
"2024-12-31 23:23:13", "152", "B;Dxm*gQ", '0'
"2024-12-31 23:23:14", "91", "B;Q#;w4", '110'
"2024-12-31 23:23:14", "48", "B;D3g47Q", '20'
"2024-12-31 23:23:23", "110", "B;D3Q7%%", '60'
"2024-12-31 23:23:29", "114", "B;7Q;#g", '148'
"2024-12-31 23:23:39", "21", "B;O%KIs", '77'
"2024-12-31 23:23:39", "114", "B;D`*QQQ", '121'
"2024-12-31 23:23:47", "114", "B;D`*QQQ", '121'
"2024-12-31 23:23:49", "91", "B;]s7gOs", '5'
"2024-12-31 23:23:54", "138", "B;DiQgm*", '94'
"2024-12-31 23:24:06", "141", "B;rpss%", '32'
"2024-12-31 23:24:10", "71", "B;Dxm*gQ", '0'
"2024-12-31 23:24:37", "136", "B;DI%Om%", '129'
"2024-12-31 23:24:38", "57", "B;Dzgg7%", '43'
"2024-12-31 23:25:03", "60", "B;;sz%s", '147'
"2024-12-31 23:25:04", "33", "B;D4O44m", '78'
"2024-12-31 23:25:04", "53", "B;DOs%sO", '136'
"2024-12-31 23:25:05", "33", "B;Dzgg7%", '43'
"2024-12-31 23:25:08", "130", "B;DLgmmQ", '59'
"2024-12-31 23:25:13", "111", "B;7QQg#", '148'
"2024-12-31 23:25:16", "34", "B;Dxw77%", '36'
"2024-12-31 23:25:18", "0", "B;D4%4mQ", '108'
"2024-12-31 23:25:22", "100", "B;Dzgg7%", '43'
"2024-12-31 23:25:41", "18", "B;DI%Om%", '129'
"2024-12-31 23:25:46", "63", "B;Dg7447", '127'
"2024-12-31 23:25:47", "68", "B;DiQgm*", '94'
"2024-12-31 23:25:50", "94", "B;Dxw77%", '36'
"2024-12-31 23:26:00", "100", "B;Dzgg7%", '43'
"2024-12-31 23:26:01", "103", "B;DEgQ44", '17'
"2024-12-31 23:26:17", "2", "B;D4O44m", '78'
"2024-12-31 23:26:22", "114", "B;DDQOm4", '22'
"2024-12-31 23:26:28", "57", "B;D4O44m", '78'
"2024-12-31 23:26:43", "54", "~IQKmm4", '52'
"2024-12-31 23:26:45", "18", "B;DI%Om%", '129'
