@attribute InvoiceDate string
@attribute StockCode string
@attribute CustomerID string
@attribute Country string
@attribute InvoiceNo stringlabel

@data
"2010-12-01 11:21:04.020000", "22810", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.057000", "22848", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.094000", "20749", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.149000", "22473", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.268000", "21743", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.333000", "82580", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.437000", "21592", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.489000", "21108", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.579000", "22413", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.601000", "22435", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.660000", "22100", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.699000", "84991", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.847000", "84709B", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.926000", "21328", "15862", "United Kingdom", '536401'
"2010-12-01 11:21:04.991000", "22804", "15862", "United Kingdom", '536401'
"2010-12-01 11:22:01.097000", "22837", "15513", "United Kingdom", '536402'
"2010-12-01 11:22:01.404000", "22086", "15513", "United Kingdom", '536402'
"2010-12-01 11:22:04.518000", "22910", "15513", "United Kingdom", '536402'
"2010-12-01 11:27:02.457000", "POST", "12791", "Netherlands", '536403'
"2010-12-01 11:27:03.464000", "22867", "12791", "Netherlands", '536403'
"2010-12-01 11:29:00.156000", "22383", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:00.946000", "20728", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:00.999000", "21213", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:01.448000", "21063", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:01.668000", "21125", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:01.786000", "22297", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:01.957000", "21061", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:02.120000", "20727", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:02.140000", "21975", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:02.543000", "22417", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:02.741000", "22197", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:02.751000", "22469", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:02.881000", "85049E", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:02.883000", "85049G", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:02.901000", "85049C", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:03.006000", "84380", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:03.047000", "22805", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:03.055000", "22772", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:03.205000", "85049D", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:03.504000", "84992", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:03.545000", "22964", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:03.768000", "84378", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:03.807000", "21126", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:04.213000", "21212", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:04.240000", "22773", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:04.538000", "21062", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:04.727000", "22771", "16218", "United Kingdom", '536404'
"2010-12-01 11:29:04.906000", "22296", "16218", "United Kingdom", '536404'
"2010-12-01 11:32:00", "20914", "14045", "United Kingdom", '536405'
"2010-12-01 11:33:00.193000", "22803", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:00.248000", "82486", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:00.976000", "22752", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:01.005000", "84406B", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:01.226000", "84029E", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:01.725000", "21871", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:02.257000", "82482", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:02.359000", "37370", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:02.448000", "82483", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:02.766000", "21730", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:02.916000", "85123A", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:03.152000", "84029G", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:03.345000", "21068", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:03.519000", "21071", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:03.521000", "82494L", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:03.655000", "20679", "17850", "United Kingdom", '536406'
"2010-12-01 11:33:03.993000", "71053", "17850", "United Kingdom", '536406'
"2010-12-01 11:34:00.553000", "22632", "17850", "United Kingdom", '536407'
"2010-12-01 11:34:03.490000", "22633", "17850", "United Kingdom", '536407'
"2010-12-01 11:41:00.022000", "84879", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.058000", "84347", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.105000", "22706", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.210000", "22964", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.261000", "21733", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.501000", "21479", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.509000", "21210", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.555000", "22533", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.715000", "21832", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.872000", "22492", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.890000", "20685", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:00.951000", "20982", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:01.058000", "84949", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:01.186000", "22620", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:01.364000", "22619", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:01.401000", "21544", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:01.567000", "22736", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:01.651000", "22537", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:01.718000", "22714", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:01.781000", "22178", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:01.865000", "22914", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:02.135000", "16237", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:02.164000", "21915", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:02.211000", "85014A", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:02.533000", "22114", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:02.593000", "22766", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:02.609000", "22488", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:02.719000", "22812", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:02.932000", "21754", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:03.063000", "22219", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:03.076000", "22610", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:03.146000", "84970L", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:03.207000", "21212", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:03.278000", "21755", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:03.360000", "21587", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:03.707000", "21914", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:03.924000", "21705", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.218000", "85014B", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.339000", "22716", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.375000", "22465", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.468000", "22371", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.484000", "48194", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.541000", "22553", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.602000", "84375", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.629000", "84029E", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.630000", "84997B", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.740000", "22813", "14307", "United Kingdom", '536408'
"2010-12-01 11:41:04.986000", "22418", "14307", "United Kingdom", '536408'
"2010-12-01 11:45:00.242000", "21326", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:00.262000", "21824", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:00.279000", "85099B", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:00.294000", "22183", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:00.411000", "22664", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:00.499000", "16238", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:00.514000", "20669", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:00.643000", "22785", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:00.678000", "85099F", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:00.720000", "22866", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:00.829000", "22900", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.017000", "90199C", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.113000", "21676", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.291000", "90210B", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.340000", "84625A", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.371000", "85116", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.414000", "22531", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.424000", "84625C", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.529000", "21866", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.597000", "21609", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.650000", "21955", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.667000", "22111", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.709000", "90199C", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:01.717000", "22633", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.041000", "20668", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.168000", "22972", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.274000", "21116", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.446000", "21980", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.471000", "21678", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.484000", "85116", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.502000", "90129F", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.637000", "22866", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.638000", "85169B", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.643000", "22075", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.685000", "21866", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.759000", "20717", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.809000", "22568", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:02.842000", "20966", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:03.264000", "20723", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:03.349000", "22074", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:03.351000", "22975", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:03.394000", "22198", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:03.412000", "22197", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:03.421000", "21065", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:03.816000", "21823", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:03.822000", "21479", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:03.927000", "21811", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.048000", "22112", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.182000", "22900", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.220000", "22111", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.739000", "90199C", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.798000", "84906", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.801000", "21867", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.895000", "22109", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.918000", "21931", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.983000", "20713", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.988000", "22153", "17908", "United Kingdom", '536409'
"2010-12-01 11:45:04.998000", "72802C", "17908", "United Kingdom", '536409'
"2010-12-01 11:49:00.130000", "21708", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:00.132000", "22273", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:00.332000", "21711", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:00.364000", "22749", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:00.372000", "21738", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:00.389000", "22077", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:00.589000", "22568", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:00.645000", "22383", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:00.666000", "21708", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:00.792000", "22902", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:00.804000", "22144", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.001000", "21448", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.013000", "22144", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.077000", "21244", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.102000", "20727", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.115000", "22662", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.164000", "22382", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.181000", "22759", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.185000", "22940", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.216000", "22197", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.350000", "22086", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.367000", "85049E", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.392000", "22570", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.447000", "22900", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.468000", "22968", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.579000", "21245", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.601000", "22759", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.650000", "21731", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.902000", "20725", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.914000", "22327", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.948000", "22837", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:01.951000", "22902", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.043000", "21448", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.092000", "22243", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.138000", "22243", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.162000", "85049E", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.166000", "21034", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.280000", "21738", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.324000", "22468", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.357000", "22629", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.398000", "22179", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.520000", "85184C", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.525000", "22271", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.561000", "22900", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.581000", "21738", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.676000", "22749", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.683000", "22326", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.759000", "22569", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.815000", "22077", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:02.909000", "21706", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.020000", "22988", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.101000", "22077", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.312000", "21243", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.343000", "21710", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.368000", "22327", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.435000", "22569", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.507000", "22141", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.513000", "22940", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.519000", "22274", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.524000", "22273", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.547000", "21448", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.609000", "22141", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.691000", "20750", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.693000", "22961", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:03.787000", "21448", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.063000", "22273", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.077000", "21880", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.161000", "21242", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.211000", "22328", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.278000", "22243", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.285000", "22751", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.348000", "22242", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.386000", "21706", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.483000", "21448", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.521000", "22652", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.529000", "21739", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.636000", "85049E", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.640000", "20728", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.788000", "22749", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.954000", "85184C", "17920", "United Kingdom", '536412'
"2010-12-01 11:49:04.977000", "22630", "17920", "United Kingdom", '536412'
"2010-12-01 11:52:00", "22139", "-1", "United Kingdom", '536414'
"2010-12-01 11:57:00.056000", "21976", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:00.102000", "22910", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:00.281000", "22616", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:00.417000", "22472", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:00.429000", "22632", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:00.543000", "22695", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:00.552000", "22530", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:00.820000", "22186", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:00.886000", "22899", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:01.134000", "21791", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:01.368000", "22594", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:01.400000", "21790", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:01.421000", "22749", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:01.461000", "22587", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:01.816000", "22470", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:01.884000", "22909", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:01.930000", "22739", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:01.958000", "22738", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.053000", "22565", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.066000", "22469", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.153000", "35591T", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.200000", "22534", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.243000", "84032B", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.326000", "22951", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.391000", "21986", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.426000", "22750", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.449000", "22551", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.460000", "22900", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.516000", "22736", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.521000", "22529", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.540000", "22580", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.632000", "22367", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.685000", "22595", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.871000", "22557", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.914000", "22942", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.972000", "85049H", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:02.990000", "22321", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.027000", "21212", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.142000", "22593", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.203000", "22775", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.338000", "22086", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.392000", "22807", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.433000", "22566", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.487000", "21977", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.501000", "22837", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.638000", "22531", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.651000", "22149", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.704000", "22952", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.780000", "22940", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.827000", "21916", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:03.841000", "22865", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:04.085000", "22834", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:04.259000", "22130", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:04.262000", "22694", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:04.301000", "22147", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:04.311000", "22554", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:04.509000", "22941", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:04.737000", "22867", "12838", "United Kingdom", '536415'
"2010-12-01 11:57:04.934000", "22961", "12838", "United Kingdom", '536415'
"2010-12-01 11:58:00.349000", "21494", "13255", "United Kingdom", '536416'
"2010-12-01 11:58:01.306000", "22938", "13255", "United Kingdom", '536416'
"2010-12-01 11:58:02.199000", "82494L", "13255", "United Kingdom", '536416'
"2010-12-01 11:58:02.333000", "22768", "13255", "United Kingdom", '536416'
"2010-12-01 11:58:03.675000", "21915", "13255", "United Kingdom", '536416'
"2010-12-01 11:58:04.097000", "22767", "13255", "United Kingdom", '536416'
"2010-12-01 12:03:00.437000", "21715", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:00.540000", "22111", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:00.735000", "21891", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:01.552000", "21890", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:01.882000", "22115", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:02.025000", "22357", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:02.211000", "21718", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:02.383000", "22113", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:02.772000", "21892", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:03.658000", "21889", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:04.216000", "22110", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:04.396000", "22358", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:04.504000", "22969", "16583", "United Kingdom", '536420'
"2010-12-01 12:03:04.731000", "21716", "16583", "United Kingdom", '536420'
"2010-12-01 12:08:00.297000", "22644", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:00.446000", "22837", "18085", "United Kingdom", '536423'
"2010-12-01 12:08:00.581000", "22113", "18085", "United Kingdom", '536423'
"2010-12-01 12:08:00.746000", "22837", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:00.773000", "84029E", "18085", "United Kingdom", '536423'
"2010-12-01 12:08:00.810000", "21479", "18085", "United Kingdom", '536423'
"2010-12-01 12:08:00.913000", "22449", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:01.296000", "22829", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:01.375000", "22619", "18085", "United Kingdom", '536423'
"2010-12-01 12:08:01.517000", "21485", "18085", "United Kingdom", '536423'
"2010-12-01 12:08:01.745000", "22646", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:02.394000", "22111", "18085", "United Kingdom", '536423'
"2010-12-01 12:08:02.682000", "22511", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:02.828000", "22768", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:03.129000", "22650", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:03.599000", "21411", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:03.707000", "22961", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:03.813000", "21556", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:03.987000", "22508", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:04.103000", "21481", "18085", "United Kingdom", '536423'
"2010-12-01 12:08:04.128000", "22451", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:04.231000", "22632", "18085", "United Kingdom", '536423'
"2010-12-01 12:08:04.385000", "22645", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:04.421000", "79321", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:04.573000", "22585", "13758", "United Kingdom", '536425'
"2010-12-01 12:08:04.583000", "22637", "13758", "United Kingdom", '536425'
"2010-12-01 12:12:00.995000", "22188", "13694", "United Kingdom", '536437'
"2010-12-01 12:12:01.657000", "17021", "13694", "United Kingdom", '536437'
"2010-12-01 12:12:03.245000", "21154", "13694", "United Kingdom", '536437'
"2010-12-01 12:12:03.930000", "22059", "13694", "United Kingdom", '536437'
"2010-12-01 12:12:04.080000", "84678", "13694", "United Kingdom", '536437'
